x1,x2,y
705.0,119.0,705.0
741.0,694.0,741.0
767.0,408.0,767.0
684.0,749.0,749.0
509.0,570.0,570.0
695.0,879.0,879.0
846.0,123.0,846.0
770.0,538.0,770.0
860.0,945.0,945.0
100.0,557.0,557.0
453.0,736.0,736.0
253.0,165.0,253.0
363.0,202.0,363.0
736.0,784.0,784.0
579.0,815.0,815.0
160.0,226.0,226.0
63.0,872.0,872.0
79.0,999.0,999.0
1000.0,499.0,1000.0
832.0,362.0,832.0
355.0,855.0,855.0
838.0,390.0,838.0
2.0,260.0,260.0
957.0,698.0,957.0
933.0,284.0,933.0
958.0,193.0,958.0
600.0,100.0,600.0
371.0,386.0,386.0
969.0,561.0,969.0
120.0,112.0,120.0
531.0,278.0,531.0
835.0,715.0,835.0
391.0,865.0,865.0
272.0,861.0,861.0
935.0,937.0,937.0
879.0,610.0,879.0
96.0,673.0,673.0
468.0,556.0,556.0
121.0,456.0,456.0
869.0,346.0,869.0
307.0,147.0,307.0
129.0,31.0,129.0
979.0,986.0,986.0
420.0,606.0,606.0
175.0,481.0,481.0
501.0,140.0,501.0
81.0,59.0,81.0
177.0,56.0,177.0
571.0,953.0,953.0
297.0,575.0,575.0
199.0,444.0,444.0
372.0,88.0,372.0
753.0,793.0,793.0
133.0,64.0,133.0
823.0,407.0,823.0
58.0,416.0,416.0
236.0,473.0,473.0
937.0,839.0,937.0
593.0,296.0,593.0
992.0,145.0,992.0
943.0,766.0,943.0
753.0,57.0,753.0
576.0,712.0,712.0
109.0,837.0,837.0
147.0,729.0,729.0
855.0,964.0,964.0
8.0,902.0,902.0
618.0,108.0,618.0
296.0,618.0,618.0
462.0,695.0,695.0
365.0,841.0,841.0
706.0,634.0,706.0
93.0,944.0,944.0
268.0,730.0,730.0
656.0,644.0,656.0
227.0,20.0,227.0
402.0,492.0,492.0
142.0,990.0,990.0
659.0,562.0,659.0
906.0,680.0,906.0
233.0,147.0,233.0
854.0,861.0,861.0
804.0,563.0,804.0
498.0,410.0,498.0
311.0,76.0,311.0
918.0,30.0,918.0
523.0,608.0,608.0
511.0,53.0,511.0
707.0,918.0,918.0
698.0,594.0,698.0
981.0,506.0,981.0
303.0,767.0,767.0
254.0,594.0,594.0
153.0,314.0,314.0
838.0,89.0,838.0
198.0,641.0,641.0
394.0,385.0,394.0
641.0,831.0,831.0
588.0,953.0,953.0
715.0,298.0,715.0
124.0,251.0,251.0
765.0,994.0,994.0
687.0,739.0,739.0
515.0,698.0,698.0
647.0,346.0,647.0
95.0,482.0,482.0
114.0,110.0,114.0
738.0,244.0,738.0
717.0,917.0,917.0
643.0,832.0,832.0
732.0,59.0,732.0
572.0,112.0,572.0
145.0,969.0,969.0
334.0,216.0,334.0
323.0,542.0,542.0
824.0,333.0,824.0
88.0,368.0,368.0
530.0,765.0,765.0
454.0,693.0,693.0
723.0,840.0,840.0
597.0,309.0,597.0
485.0,887.0,887.0
874.0,861.0,874.0
728.0,691.0,728.0
311.0,551.0,551.0
953.0,177.0,953.0
295.0,367.0,367.0
763.0,823.0,823.0
238.0,557.0,557.0
459.0,252.0,459.0
823.0,293.0,823.0
557.0,532.0,557.0
188.0,333.0,333.0
456.0,695.0,695.0
900.0,545.0,900.0
555.0,185.0,555.0
261.0,17.0,261.0
939.0,661.0,939.0
389.0,656.0,656.0
505.0,658.0,658.0
294.0,628.0,628.0
29.0,552.0,552.0
801.0,299.0,801.0
123.0,581.0,581.0
410.0,560.0,560.0
857.0,392.0,857.0
766.0,336.0,766.0
925.0,991.0,991.0
180.0,340.0,340.0
947.0,757.0,947.0
407.0,99.0,407.0
553.0,300.0,553.0
333.0,891.0,891.0
64.0,803.0,803.0
502.0,321.0,502.0
563.0,771.0,771.0
701.0,763.0,763.0
155.0,325.0,325.0
899.0,913.0,913.0
598.0,125.0,598.0
163.0,42.0,163.0
995.0,441.0,995.0
317.0,979.0,979.0
342.0,307.0,342.0
266.0,929.0,929.0
945.0,410.0,945.0
0.0,85.0,85.0
97.0,994.0,994.0
515.0,953.0,953.0
122.0,877.0,877.0
435.0,172.0,435.0
470.0,297.0,470.0
784.0,437.0,784.0
435.0,692.0,692.0
728.0,547.0,728.0
665.0,18.0,665.0
312.0,719.0,719.0
427.0,822.0,822.0
301.0,81.0,301.0
900.0,453.0,900.0
720.0,969.0,969.0
728.0,218.0,728.0
247.0,512.0,512.0
900.0,905.0,905.0
563.0,820.0,820.0
471.0,948.0,948.0
159.0,212.0,212.0
58.0,591.0,591.0
757.0,147.0,757.0
823.0,5.0,823.0
843.0,136.0,843.0
477.0,54.0,477.0
24.0,308.0,308.0
395.0,855.0,855.0
673.0,579.0,673.0
540.0,409.0,540.0
700.0,9.0,700.0
275.0,935.0,935.0
469.0,531.0,531.0
799.0,1.0,799.0
750.0,933.0,933.0
918.0,188.0,918.0
970.0,605.0,970.0
411.0,563.0,563.0
992.0,678.0,992.0
9.0,816.0,816.0
401.0,892.0,892.0
99.0,111.0,111.0
839.0,926.0,926.0
655.0,256.0,655.0
582.0,421.0,582.0
150.0,533.0,533.0
501.0,580.0,580.0
747.0,923.0,923.0
647.0,118.0,647.0
30.0,633.0,633.0
943.0,440.0,943.0
350.0,743.0,743.0
520.0,90.0,520.0
789.0,892.0,892.0
612.0,482.0,612.0
83.0,14.0,83.0
700.0,307.0,700.0
7.0,903.0,903.0
356.0,556.0,556.0
388.0,449.0,449.0
36.0,276.0,276.0
125.0,930.0,930.0
718.0,831.0,831.0
86.0,381.0,381.0
737.0,473.0,737.0
158.0,521.0,521.0
752.0,417.0,752.0
176.0,51.0,176.0
66.0,112.0,112.0
137.0,695.0,695.0
732.0,249.0,732.0
955.0,41.0,955.0
476.0,416.0,476.0
364.0,704.0,704.0
719.0,260.0,719.0
311.0,809.0,809.0
410.0,687.0,687.0
996.0,484.0,996.0
218.0,143.0,218.0
582.0,811.0,811.0
876.0,430.0,876.0
806.0,866.0,866.0
708.0,10.0,708.0
613.0,727.0,727.0
839.0,539.0,839.0
205.0,268.0,268.0
380.0,325.0,380.0
21.0,992.0,992.0
712.0,807.0,807.0
210.0,590.0,590.0
896.0,684.0,896.0
865.0,127.0,865.0
100.0,182.0,182.0
31.0,649.0,649.0
145.0,57.0,145.0
449.0,427.0,449.0
405.0,771.0,771.0
401.0,102.0,401.0
106.0,95.0,106.0
762.0,254.0,762.0
235.0,513.0,513.0
660.0,209.0,660.0
72.0,398.0,398.0
241.0,699.0,699.0
245.0,914.0,914.0
161.0,972.0,972.0
962.0,122.0,962.0
745.0,409.0,745.0
420.0,580.0,580.0
980.0,277.0,980.0
307.0,64.0,307.0
709.0,622.0,709.0
403.0,436.0,436.0
522.0,902.0,902.0
459.0,866.0,866.0
82.0,791.0,791.0
993.0,193.0,993.0
523.0,246.0,523.0
697.0,191.0,697.0
345.0,41.0,345.0
180.0,819.0,819.0
134.0,408.0,408.0
261.0,213.0,261.0
800.0,206.0,800.0
462.0,259.0,462.0
988.0,661.0,988.0
955.0,530.0,955.0
598.0,191.0,598.0
14.0,152.0,152.0
105.0,9.0,105.0
689.0,168.0,689.0
636.0,632.0,636.0
655.0,993.0,993.0
491.0,559.0,559.0
937.0,867.0,937.0
785.0,630.0,785.0
979.0,816.0,979.0
231.0,591.0,591.0
918.0,970.0,970.0
281.0,181.0,281.0
59.0,563.0,563.0
96.0,569.0,569.0
896.0,746.0,896.0
301.0,589.0,589.0
761.0,692.0,761.0
562.0,95.0,562.0
921.0,686.0,921.0
875.0,305.0,875.0
346.0,35.0,346.0
458.0,79.0,458.0
905.0,251.0,905.0
752.0,801.0,801.0
468.0,508.0,508.0
973.0,172.0,973.0
490.0,684.0,684.0
71.0,502.0,502.0
832.0,565.0,832.0
594.0,960.0,960.0
311.0,113.0,311.0
820.0,682.0,820.0
83.0,555.0,555.0
146.0,771.0,771.0
679.0,208.0,679.0
410.0,583.0,583.0
997.0,671.0,997.0
435.0,492.0,492.0
127.0,536.0,536.0
368.0,423.0,423.0
603.0,723.0,723.0
799.0,124.0,799.0
658.0,841.0,841.0
159.0,775.0,775.0
579.0,582.0,582.0
329.0,33.0,329.0
134.0,365.0,365.0
3.0,536.0,536.0
611.0,820.0,820.0
772.0,249.0,772.0
735.0,436.0,735.0
101.0,530.0,530.0
512.0,271.0,512.0
346.0,381.0,381.0
940.0,996.0,996.0
757.0,960.0,960.0
298.0,566.0,566.0
882.0,467.0,882.0
250.0,454.0,454.0
942.0,38.0,942.0
452.0,2.0,452.0
35.0,61.0,61.0
457.0,18.0,457.0
35.0,804.0,804.0
469.0,150.0,469.0
663.0,863.0,863.0
636.0,352.0,636.0
129.0,647.0,647.0
269.0,36.0,269.0
218.0,903.0,903.0
349.0,897.0,897.0
397.0,156.0,397.0
184.0,743.0,743.0
673.0,319.0,673.0
816.0,748.0,816.0
501.0,735.0,735.0
822.0,592.0,822.0
289.0,750.0,750.0
469.0,148.0,469.0
155.0,83.0,155.0
466.0,855.0,855.0
378.0,451.0,451.0
12.0,101.0,101.0
792.0,767.0,792.0
354.0,573.0,573.0
45.0,699.0,699.0
622.0,941.0,941.0
70.0,379.0,379.0
303.0,896.0,896.0
971.0,647.0,971.0
598.0,105.0,598.0
924.0,413.0,924.0
745.0,784.0,784.0
419.0,686.0,686.0
367.0,295.0,367.0
831.0,126.0,831.0
578.0,575.0,578.0
776.0,505.0,776.0
910.0,631.0,910.0
340.0,63.0,340.0
100.0,964.0,964.0
503.0,85.0,503.0
971.0,766.0,971.0
826.0,128.0,826.0
8.0,357.0,357.0
344.0,788.0,788.0
769.0,160.0,769.0
231.0,547.0,547.0
489.0,489.0,489.0
361.0,129.0,361.0
525.0,420.0,525.0
202.0,683.0,683.0
796.0,100.0,796.0
617.0,344.0,617.0
286.0,400.0,400.0
167.0,732.0,732.0
965.0,679.0,965.0
867.0,629.0,867.0
709.0,185.0,709.0
732.0,234.0,732.0
138.0,456.0,456.0
323.0,504.0,504.0
379.0,350.0,379.0
525.0,309.0,525.0
64.0,982.0,982.0
622.0,821.0,821.0
334.0,47.0,334.0
593.0,937.0,937.0
393.0,688.0,688.0
565.0,131.0,565.0
10.0,525.0,525.0
794.0,944.0,944.0
605.0,262.0,605.0
500.0,359.0,500.0
17.0,776.0,776.0
5.0,383.0,383.0
389.0,966.0,966.0
615.0,499.0,615.0
304.0,268.0,304.0
898.0,13.0,898.0
477.0,344.0,477.0
279.0,194.0,279.0
313.0,85.0,313.0
123.0,30.0,123.0
455.0,287.0,455.0
159.0,89.0,159.0
113.0,797.0,797.0
759.0,139.0,759.0
316.0,749.0,749.0
994.0,65.0,994.0
947.0,16.0,947.0
364.0,379.0,379.0
684.0,240.0,684.0
488.0,587.0,587.0
7.0,686.0,686.0
778.0,524.0,778.0
866.0,31.0,866.0
982.0,393.0,982.0
246.0,183.0,246.0
618.0,299.0,618.0
450.0,212.0,450.0
112.0,156.0,156.0
671.0,575.0,671.0
256.0,778.0,778.0
627.0,301.0,627.0
840.0,359.0,840.0
544.0,514.0,544.0
622.0,782.0,782.0
209.0,194.0,209.0
817.0,775.0,817.0
957.0,13.0,957.0
956.0,298.0,956.0
220.0,685.0,685.0
596.0,842.0,842.0
288.0,450.0,450.0
518.0,448.0,518.0
574.0,929.0,929.0
486.0,295.0,486.0
814.0,81.0,814.0
576.0,626.0,626.0
196.0,613.0,613.0
446.0,34.0,446.0
544.0,654.0,654.0
985.0,613.0,985.0
813.0,989.0,989.0
108.0,175.0,175.0
690.0,738.0,738.0
624.0,508.0,624.0
936.0,244.0,936.0
211.0,902.0,902.0
136.0,253.0,253.0
678.0,828.0,828.0
542.0,742.0,742.0
995.0,229.0,995.0
638.0,717.0,717.0
773.0,147.0,773.0
303.0,827.0,827.0
194.0,794.0,794.0
718.0,772.0,772.0
250.0,902.0,902.0
892.0,529.0,892.0
828.0,836.0,836.0
103.0,381.0,381.0
260.0,98.0,260.0
608.0,893.0,893.0
139.0,752.0,752.0
487.0,472.0,487.0
572.0,385.0,572.0
42.0,403.0,403.0
629.0,339.0,629.0
787.0,312.0,787.0
3.0,551.0,551.0
96.0,757.0,757.0
461.0,377.0,461.0
322.0,12.0,322.0
255.0,740.0,740.0
361.0,373.0,373.0
22.0,235.0,235.0
675.0,535.0,675.0
672.0,126.0,672.0
322.0,243.0,322.0
446.0,489.0,489.0
683.0,608.0,683.0
945.0,94.0,945.0
353.0,94.0,353.0
32.0,940.0,940.0
715.0,959.0,959.0
810.0,792.0,810.0
258.0,825.0,825.0
587.0,488.0,587.0
800.0,803.0,803.0
490.0,885.0,885.0
505.0,867.0,867.0
548.0,254.0,548.0
631.0,207.0,631.0
932.0,343.0,932.0
910.0,856.0,910.0
776.0,704.0,776.0
783.0,814.0,814.0
693.0,603.0,693.0
788.0,71.0,788.0
134.0,203.0,203.0
709.0,979.0,979.0
647.0,660.0,660.0
458.0,748.0,748.0
395.0,160.0,395.0
65.0,564.0,564.0
317.0,74.0,317.0
943.0,126.0,943.0
159.0,462.0,462.0
874.0,352.0,874.0
811.0,368.0,811.0
778.0,211.0,778.0
906.0,516.0,906.0
943.0,575.0,943.0
255.0,99.0,255.0
770.0,439.0,770.0
954.0,697.0,954.0
270.0,440.0,440.0
571.0,204.0,571.0
888.0,375.0,888.0
669.0,547.0,669.0
332.0,946.0,946.0
914.0,534.0,914.0
906.0,397.0,906.0
116.0,49.0,116.0
393.0,110.0,393.0
271.0,632.0,632.0
692.0,517.0,692.0
909.0,320.0,909.0
131.0,543.0,543.0
122.0,644.0,644.0
936.0,75.0,936.0
42.0,476.0,476.0
813.0,92.0,813.0
225.0,935.0,935.0
433.0,489.0,489.0
522.0,997.0,997.0
704.0,24.0,704.0
754.0,550.0,754.0
582.0,113.0,582.0
968.0,962.0,968.0
755.0,819.0,819.0
98.0,719.0,719.0
964.0,441.0,964.0
376.0,354.0,376.0
112.0,41.0,112.0
777.0,130.0,777.0
815.0,890.0,890.0
36.0,327.0,327.0
877.0,384.0,877.0
375.0,203.0,375.0
68.0,517.0,517.0
615.0,55.0,615.0
896.0,250.0,896.0
314.0,4.0,314.0
454.0,123.0,454.0
17.0,755.0,755.0
512.0,786.0,786.0
184.0,989.0,989.0
58.0,379.0,379.0
11.0,647.0,647.0
762.0,828.0,828.0
563.0,224.0,563.0
587.0,885.0,885.0
925.0,602.0,925.0
449.0,399.0,449.0
719.0,925.0,925.0
846.0,548.0,846.0
985.0,383.0,985.0
165.0,333.0,333.0
225.0,982.0,982.0
971.0,607.0,971.0
580.0,286.0,580.0
178.0,450.0,450.0
787.0,28.0,787.0
129.0,967.0,967.0
482.0,384.0,482.0
915.0,653.0,915.0
861.0,703.0,861.0
464.0,476.0,476.0
733.0,555.0,733.0
118.0,622.0,622.0
143.0,651.0,651.0
540.0,821.0,821.0
581.0,985.0,985.0
69.0,258.0,258.0
922.0,297.0,922.0
258.0,246.0,258.0
540.0,486.0,540.0
303.0,276.0,303.0
946.0,964.0,964.0
844.0,317.0,844.0
932.0,53.0,932.0
303.0,50.0,303.0
654.0,858.0,858.0
139.0,741.0,741.0
741.0,205.0,741.0
760.0,669.0,760.0
788.0,427.0,788.0
534.0,298.0,534.0
840.0,783.0,840.0
584.0,42.0,584.0
809.0,133.0,809.0
102.0,188.0,188.0
491.0,365.0,491.0
232.0,340.0,340.0
789.0,746.0,789.0
256.0,831.0,831.0
40.0,516.0,516.0
144.0,126.0,144.0
210.0,283.0,283.0
323.0,749.0,749.0
209.0,978.0,978.0
682.0,170.0,682.0
864.0,148.0,864.0
952.0,202.0,952.0
427.0,308.0,427.0
539.0,494.0,539.0
0.0,11.0,11.0
19.0,401.0,401.0
105.0,531.0,531.0
831.0,125.0,831.0
654.0,745.0,745.0
274.0,907.0,907.0
864.0,149.0,864.0
270.0,806.0,806.0
804.0,181.0,804.0
511.0,779.0,779.0
962.0,50.0,962.0
527.0,931.0,931.0
583.0,886.0,886.0
633.0,99.0,633.0
779.0,453.0,779.0
725.0,999.0,999.0
460.0,891.0,891.0
811.0,603.0,811.0
571.0,275.0,571.0
675.0,263.0,675.0
968.0,623.0,968.0
449.0,687.0,687.0
880.0,101.0,880.0
871.0,883.0,883.0
715.0,89.0,715.0
145.0,129.0,145.0
943.0,142.0,943.0
426.0,958.0,958.0
529.0,822.0,822.0
664.0,122.0,664.0
947.0,923.0,947.0
77.0,379.0,379.0
736.0,654.0,736.0
883.0,939.0,939.0
830.0,758.0,830.0
330.0,357.0,357.0
677.0,502.0,677.0
532.0,777.0,777.0
495.0,669.0,669.0
2.0,412.0,412.0
516.0,73.0,516.0
600.0,128.0,600.0
983.0,863.0,983.0
206.0,603.0,603.0
235.0,101.0,235.0
458.0,727.0,727.0
492.0,522.0,522.0
786.0,595.0,786.0
53.0,233.0,233.0
580.0,485.0,580.0
934.0,109.0,934.0
394.0,68.0,394.0
553.0,768.0,768.0
847.0,325.0,847.0
681.0,180.0,681.0
195.0,370.0,370.0
984.0,949.0,984.0
278.0,416.0,416.0
225.0,520.0,520.0
430.0,994.0,994.0
369.0,402.0,402.0
2.0,911.0,911.0
257.0,8.0,257.0
878.0,106.0,878.0
564.0,900.0,900.0
889.0,390.0,889.0
712.0,43.0,712.0
825.0,642.0,825.0
471.0,211.0,471.0
503.0,204.0,503.0
516.0,200.0,516.0
969.0,24.0,969.0
507.0,439.0,507.0
122.0,433.0,433.0
691.0,938.0,938.0
606.0,730.0,730.0
142.0,380.0,380.0
40.0,213.0,213.0
78.0,650.0,650.0
254.0,975.0,975.0
109.0,221.0,221.0
182.0,980.0,980.0
593.0,465.0,593.0
351.0,920.0,920.0
18.0,216.0,216.0
543.0,820.0,820.0
199.0,724.0,724.0
347.0,625.0,625.0
196.0,628.0,628.0
148.0,234.0,234.0
295.0,476.0,476.0
398.0,957.0,957.0
481.0,159.0,481.0
307.0,365.0,365.0
281.0,998.0,998.0
504.0,615.0,615.0
915.0,244.0,915.0
125.0,81.0,125.0
232.0,889.0,889.0
261.0,112.0,261.0
793.0,927.0,927.0
867.0,511.0,867.0
689.0,165.0,689.0
794.0,543.0,794.0
218.0,113.0,218.0
602.0,488.0,602.0
199.0,382.0,382.0
379.0,482.0,482.0
962.0,950.0,962.0
234.0,425.0,425.0
315.0,548.0,548.0
915.0,400.0,915.0
733.0,881.0,881.0
873.0,688.0,873.0
405.0,48.0,405.0
635.0,331.0,635.0
717.0,473.0,717.0
789.0,584.0,789.0
332.0,663.0,663.0
157.0,965.0,965.0
383.0,758.0,758.0
806.0,53.0,806.0
108.0,722.0,722.0
465.0,164.0,465.0
828.0,145.0,828.0
786.0,672.0,786.0
19.0,162.0,162.0
169.0,284.0,284.0
709.0,220.0,709.0
743.0,589.0,743.0
79.0,614.0,614.0
882.0,444.0,882.0
389.0,569.0,569.0
348.0,15.0,348.0
581.0,234.0,581.0
395.0,403.0,403.0
250.0,354.0,354.0
8.0,41.0,41.0
754.0,84.0,754.0
571.0,614.0,614.0
572.0,236.0,572.0
254.0,793.0,793.0
195.0,524.0,524.0
825.0,470.0,825.0
111.0,21.0,111.0
603.0,444.0,603.0
274.0,631.0,631.0
469.0,329.0,469.0
67.0,644.0,644.0
905.0,509.0,905.0
55.0,243.0,243.0
876.0,250.0,876.0
576.0,865.0,865.0
220.0,660.0,660.0
994.0,904.0,994.0
563.0,274.0,563.0
105.0,195.0,195.0
430.0,646.0,646.0
359.0,711.0,711.0
413.0,172.0,413.0
274.0,617.0,617.0
505.0,225.0,505.0
131.0,143.0,143.0
118.0,213.0,213.0
781.0,826.0,826.0
961.0,276.0,961.0
240.0,803.0,803.0
765.0,916.0,916.0
430.0,497.0,497.0
551.0,998.0,998.0
856.0,500.0,856.0
105.0,489.0,489.0
225.0,657.0,657.0
611.0,966.0,966.0
368.0,830.0,830.0
721.0,971.0,971.0
786.0,341.0,786.0
13.0,583.0,583.0
446.0,705.0,705.0
591.0,502.0,591.0
882.0,44.0,882.0
761.0,984.0,984.0
446.0,557.0,557.0
144.0,583.0,583.0
704.0,21.0,704.0
704.0,214.0,704.0
875.0,35.0,875.0
921.0,770.0,921.0
551.0,278.0,551.0
385.0,252.0,385.0
115.0,634.0,634.0
680.0,135.0,680.0
55.0,908.0,908.0
356.0,554.0,554.0
229.0,376.0,376.0
634.0,741.0,741.0
482.0,927.0,927.0
564.0,682.0,682.0
130.0,900.0,900.0
810.0,4.0,810.0
163.0,138.0,163.0
110.0,139.0,139.0
590.0,19.0,590.0
343.0,981.0,981.0
151.0,139.0,151.0
186.0,955.0,955.0
324.0,718.0,718.0
57.0,397.0,397.0
188.0,329.0,329.0
206.0,800.0,800.0
462.0,510.0,510.0
932.0,284.0,932.0
74.0,237.0,237.0
166.0,433.0,433.0
696.0,777.0,777.0
527.0,26.0,527.0
992.0,275.0,992.0
224.0,790.0,790.0
159.0,312.0,312.0
760.0,225.0,760.0
573.0,819.0,819.0
852.0,324.0,852.0
595.0,112.0,595.0
556.0,68.0,556.0
313.0,519.0,519.0
345.0,529.0,529.0
248.0,578.0,578.0
282.0,591.0,591.0
17.0,461.0,461.0
698.0,586.0,698.0
996.0,698.0,996.0
712.0,275.0,712.0
645.0,813.0,813.0
915.0,346.0,915.0
349.0,649.0,649.0
688.0,611.0,688.0
241.0,684.0,684.0
290.0,397.0,397.0
731.0,51.0,731.0
971.0,803.0,971.0
680.0,904.0,904.0
153.0,957.0,957.0
862.0,968.0,968.0
537.0,544.0,544.0
638.0,16.0,638.0
569.0,556.0,569.0
50.0,768.0,768.0
474.0,738.0,738.0
837.0,201.0,837.0
992.0,581.0,992.0
665.0,579.0,665.0
17.0,803.0,803.0
439.0,973.0,973.0
843.0,422.0,843.0
197.0,629.0,629.0
148.0,147.0,148.0
364.0,592.0,592.0
630.0,956.0,956.0
899.0,421.0,899.0
590.0,811.0,811.0
190.0,98.0,190.0
915.0,470.0,915.0
327.0,809.0,809.0
980.0,938.0,980.0
187.0,992.0,992.0
829.0,65.0,829.0
787.0,448.0,787.0
655.0,662.0,662.0
843.0,913.0,913.0
876.0,59.0,876.0
209.0,231.0,231.0
506.0,632.0,632.0
947.0,438.0,947.0
761.0,237.0,761.0
470.0,460.0,470.0
357.0,441.0,441.0
645.0,759.0,759.0
250.0,593.0,593.0
800.0,433.0,800.0
714.0,9.0,714.0
99.0,235.0,235.0
43.0,958.0,958.0
825.0,438.0,825.0
482.0,374.0,482.0
898.0,606.0,898.0
142.0,734.0,734.0
749.0,994.0,994.0
285.0,706.0,706.0
693.0,917.0,917.0
880.0,898.0,898.0
977.0,49.0,977.0
436.0,407.0,436.0
45.0,439.0,439.0
318.0,90.0,318.0
843.0,517.0,843.0
636.0,42.0,636.0
621.0,39.0,621.0
692.0,863.0,863.0
896.0,195.0,896.0
228.0,394.0,394.0
146.0,870.0,870.0
1000.0,825.0,1000.0
830.0,988.0,988.0
560.0,161.0,560.0
849.0,241.0,849.0
987.0,758.0,987.0
13.0,917.0,917.0
165.0,72.0,165.0
284.0,349.0,349.0
756.0,79.0,756.0
215.0,496.0,496.0
4.0,362.0,362.0
586.0,606.0,606.0
967.0,538.0,967.0
266.0,642.0,642.0
836.0,395.0,836.0
911.0,76.0,911.0
113.0,103.0,113.0
164.0,787.0,787.0
915.0,505.0,915.0
939.0,293.0,939.0
873.0,499.0,873.0
985.0,827.0,985.0
388.0,643.0,643.0
712.0,555.0,712.0
364.0,800.0,800.0
695.0,507.0,695.0
889.0,393.0,889.0
941.0,859.0,941.0
355.0,274.0,355.0
933.0,189.0,933.0
773.0,287.0,773.0
772.0,332.0,772.0
909.0,224.0,909.0
622.0,15.0,622.0
990.0,880.0,990.0
936.0,229.0,936.0
307.0,62.0,307.0
912.0,914.0,914.0
625.0,232.0,625.0
248.0,13.0,248.0
493.0,472.0,493.0
729.0,769.0,769.0
500.0,586.0,586.0
163.0,762.0,762.0
880.0,51.0,880.0
14.0,877.0,877.0
492.0,137.0,492.0
429.0,686.0,686.0
179.0,876.0,876.0
277.0,188.0,277.0
92.0,419.0,419.0
808.0,672.0,808.0
204.0,972.0,972.0
698.0,55.0,698.0
940.0,211.0,940.0
607.0,277.0,607.0
145.0,782.0,782.0
398.0,852.0,852.0
956.0,174.0,956.0
311.0,439.0,439.0
684.0,5.0,684.0
803.0,906.0,906.0
254.0,456.0,456.0
876.0,283.0,876.0
145.0,192.0,192.0
978.0,895.0,978.0
449.0,689.0,689.0
689.0,880.0,880.0
540.0,216.0,540.0
781.0,828.0,828.0
399.0,217.0,399.0
15.0,948.0,948.0
363.0,217.0,363.0
556.0,761.0,761.0
510.0,494.0,510.0
351.0,507.0,507.0
531.0,114.0,531.0
63.0,916.0,916.0
925.0,920.0,925.0
435.0,289.0,435.0
751.0,861.0,861.0
26.0,185.0,185.0
526.0,997.0,997.0
687.0,114.0,687.0
187.0,735.0,735.0
829.0,269.0,829.0
442.0,63.0,442.0
897.0,472.0,897.0
913.0,983.0,983.0
859.0,891.0,891.0
831.0,540.0,831.0
594.0,168.0,594.0
301.0,457.0,457.0
461.0,669.0,669.0
292.0,68.0,292.0
295.0,14.0,295.0
1.0,774.0,774.0
684.0,461.0,684.0
771.0,636.0,771.0
944.0,425.0,944.0
526.0,391.0,526.0
806.0,721.0,806.0
820.0,653.0,820.0
730.0,852.0,852.0
84.0,464.0,464.0
821.0,706.0,821.0
775.0,188.0,775.0
448.0,779.0,779.0
252.0,705.0,705.0
95.0,407.0,407.0
357.0,64.0,357.0
70.0,160.0,160.0
648.0,309.0,648.0
807.0,389.0,807.0
605.0,61.0,605.0
410.0,76.0,410.0
893.0,394.0,893.0
911.0,828.0,911.0
433.0,301.0,433.0
592.0,743.0,743.0
769.0,459.0,769.0
834.0,258.0,834.0
492.0,992.0,992.0
437.0,832.0,832.0
833.0,78.0,833.0
423.0,167.0,423.0
569.0,388.0,569.0
937.0,667.0,937.0
804.0,994.0,994.0
225.0,735.0,735.0
6.0,527.0,527.0
454.0,858.0,858.0
370.0,680.0,680.0
187.0,408.0,408.0
582.0,856.0,856.0
386.0,120.0,386.0
132.0,760.0,760.0
997.0,290.0,997.0
786.0,481.0,786.0
332.0,796.0,796.0
660.0,926.0,926.0
293.0,266.0,293.0
816.0,985.0,985.0
866.0,4.0,866.0
882.0,401.0,882.0
420.0,640.0,640.0
682.0,610.0,682.0
302.0,154.0,302.0
665.0,154.0,665.0
170.0,920.0,920.0
350.0,755.0,755.0
100.0,406.0,406.0
400.0,883.0,883.0
95.0,110.0,110.0
904.0,685.0,904.0
590.0,391.0,590.0
407.0,316.0,407.0
243.0,117.0,243.0
843.0,786.0,843.0
400.0,573.0,573.0
876.0,655.0,876.0
504.0,235.0,504.0
843.0,569.0,843.0
678.0,976.0,976.0
907.0,976.0,976.0
670.0,183.0,670.0
167.0,419.0,419.0
930.0,97.0,930.0
874.0,78.0,874.0
317.0,651.0,651.0
6.0,919.0,919.0
689.0,52.0,689.0
766.0,749.0,766.0
874.0,869.0,874.0
161.0,824.0,824.0
790.0,868.0,868.0
111.0,141.0,141.0
33.0,381.0,381.0
913.0,331.0,913.0
462.0,407.0,462.0
834.0,904.0,904.0
386.0,721.0,721.0
863.0,36.0,863.0
752.0,656.0,752.0
653.0,954.0,954.0
834.0,977.0,977.0
456.0,7.0,456.0
147.0,655.0,655.0
478.0,23.0,478.0
649.0,998.0,998.0
102.0,149.0,149.0
855.0,345.0,855.0
160.0,154.0,160.0
675.0,161.0,675.0
58.0,164.0,164.0
290.0,650.0,650.0
76.0,855.0,855.0
751.0,135.0,751.0
710.0,676.0,710.0
536.0,750.0,750.0
352.0,954.0,954.0
630.0,660.0,660.0
929.0,717.0,929.0
218.0,144.0,218.0
82.0,631.0,631.0
67.0,384.0,384.0
601.0,704.0,704.0
21.0,298.0,298.0
635.0,145.0,635.0
959.0,55.0,959.0
747.0,261.0,747.0
